partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score
41,ali_mgcina,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
67,ali_vetnar,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
67,ktar923,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
68,alimcspeed,0.00042158516020236085,0.0013257324671881213,0.0,3.859022113238748e-56,0.0023655913978494624,0.004112909025239944
68,matissearmani,0.0042158516020236085,0.0025188916876574307,5.711772534370591e-06,1.220329941879066e-55,0.004301075268817204,0.011041530331032615
69,aliveatoms,0.00042158516020236085,0.0005247691015952981,0.0,4.1820872609118776e-74,0.0011111111111111111,0.00205746537290877
69,driveelectricuk,0.0012647554806070826,0.000787153652392947,8.884979497909808e-07,7.954802682410384e-74,0.0016487455197132616,0.003701543150663082
15,allan_crawshaw,0.00042158516020236085,0.0014513614009835673,0.0,2.5125702496167356e-54,0.0025806451612903226,0.0044535917224762505
31,alllshuffle,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
23,almondamsel,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
70,almondbilliy,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
70,mojos55,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
61,aloys777,0.00042158516020236085,0.017411538364590372,0.0,9.027344479116316e-07,0.03681642610674906,0.054650452365989706
61,gatjmv,0.0037942664418212477,0.01993535314485607,0.0005993553312732873,9.813156302276065e-06,0.04687989429924891,0.07121868237350179
71,alpha_emo420,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
71,hotfudgesomeday,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
58,altontw,0.00042158516020236085,0.00082436455232425,0.0,1.7161829442975239e-65,0.0015053763440860215,0.0027513260566126322
72,alvilutf,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
72,badnocs,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
31,alvinmunk500,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
14,alwayssexuai,0.0012647554806070826,0.013445522268074389,0.0,0.13632089930243846,0.023799283154121866,0.1748304602052418
21,amanda65352340,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
73,amazingchevvolt,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
73,sonomotors,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
74,amazingmithamo,0.0012647554806070826,0.0015239294710327456,0.0,4.2325289490289805e-36,0.002795698924731183,0.0055843838763710105
74,homiemash,0.002529510961214165,0.0015239294710327456,2.4751014315605893e-06,3.515718523138029e-36,0.003369175627240143,0.0074250911609186135
74,lheight_,0.005902192242833052,0.002177042101475351,4.37902560968412e-06,9.247040477127603e-36,0.004229390681003585,0.01231300405092167
75,ambainbridgem,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
75,humphreymecons1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
76,ambertwemlow,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
76,anthonypesec,0.0012647554806070826,0.0007556675062972292,3.8078483562470603e-07,7.52962239123019e-77,0.0012903225806451613,0.003311126352385098
23,ampomahseth,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
8,ampuhwe,0.00042158516020236085,0.019534564060742776,0.0,8.440317955588076e-06,0.0424866531318141,0.06245124267071483
6,amuraovonn,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
20,amwc100,0.00042158516020236085,0.0021650473791531726,0.0,6.6937123502519684e-49,0.003942652329749104,0.006529284869104638
31,amxndasantino,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
77,amyblondell,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
77,benktallmadge,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
78,ana_captures,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
78,mb_press,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
79,anaba_thelee,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
79,tliberalator,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
29,anashepeace,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
26,anastac72674658,0.00042158516020236085,0.0030869821533844252,0.0,9.206378591414794e-39,0.005376344086021506,0.008884911399608291
80,anbas5155,0.00042158516020236085,0.018500835893334528,0.0,6.632235896936252e-06,0.03736564272048108,0.05629469600991491
80,mailonline,0.0042158516020236085,0.021376394386469953,0.0006168714337120238,7.209558443112881e-05,0.04698650095424309,0.07326771396087979
1,andreafiorello,0.00042158516020236085,0.023571953482244747,0.0,1.411058798091936e-06,0.04696373877019066,0.07095868847143587
4,andrejmezan,0.00042158516020236085,0.019740733602280958,0.0,8.862654424356318e-08,0.0366300640816769,0.05679247147070446
4,elonmusknewsorg,0.0021079258010118043,0.023049100539939874,0.00027543436443520404,9.634130333484923e-07,0.0445422582196776,0.06997568233809784
41,andrerademan,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
81,andrewarmstro89,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
81,newshorescostab,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
12,androidaisgirl,0.00042158516020236085,0.002709344473797383,0.0,1.6435465756254436e-41,0.004731182795698925,0.007862112429698668
82,andybigdata,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
82,phildavis_hpe,0.0012647554806070826,0.0007556675062972292,3.8078483562470603e-07,7.52962239123019e-77,0.0012903225806451613,0.003311126352385098
19,andybwilson,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
28,anes60982088,0.00042158516020236085,0.00233177401943145,0.0,1.2140883819522232e-44,0.0040860215053763445,0.006839380685010155
14,angelrubyangel1,0.00042158516020236085,0.007541044708824537,0.0,0.0043747835065109176,0.013727598566308242,0.02606501194184606
83,angieharper2012,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
83,pnh_hotelier,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
50,angleperea,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
41,anie60662018,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
14,anielka_charret,0.00042158516020236085,0.010638712905715424,0.0,0.037844363930284064,0.020286738351254482,0.06919140034745633
12,aniko152,0.00042158516020236085,0.002709344473797383,0.0,1.6435465756254436e-41,0.004731182795698925,0.007862112429698668
14,animalmemesj,0.0012647554806070826,0.010567550946479869,0.0,0.10285131887866529,0.020358422939068102,0.13504204824482036
14,animationvidz,0.00042158516020236085,0.010638712905715424,0.0,0.037844363930284064,0.020286738351254482,0.06919140034745633
13,animatorbeaver,0.00042158516020236085,0.0022059384779787804,0.0,8.604293077296524e-46,0.003870967741935484,0.006498491380116625
41,annak_r,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
21,annehoughton17,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
84,anouilh,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
84,lnbdublin,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
4,anozieudemezue,0.0008431703204047217,0.01641451960347627,7.571271815004573e-05,1.6447911559783668e-09,0.03275812717748195,0.050091531464304145
4,hein_the_sayer,0.005902192242833052,0.01824814154942557,0.0009743226207981655,9.415451549247781e-09,0.0383030040449399,0.06342766987344824
4,neilrdunn,0.0016863406408094434,0.018364599988376248,0.0002388578655021421,8.46421701202244e-09,0.03610365261978203,0.056393459578686876
31,anthonalcachof1,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
76,apollonaught1,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
49,arabs___,0.00042158516020236085,0.01458997276767645,0.0,2.6239466528766437e-10,0.02877428366138069,0.04378584185165417
49,yeujiinioi,0.005902192242833052,0.016321418052496692,0.0008877363801197313,2.8523558328485243e-09,0.03523675010771819,0.0583480996355235
41,arapwalta,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
10,aravozhukkam,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
31,arcalaus28,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
14,archivefoxes,0.0008431703204047217,0.013445522268074389,4.905201018910983e-06,0.08708263161636126,0.023799283154121866,0.12517551255998116
85,archmaester_jon,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
85,bentleymotors,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
86,arelationshipal,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
86,sarahnicoleryer,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
58,aren_benito,0.00042158516020236085,0.00082436455232425,0.0,1.7161829442975239e-65,0.0015053763440860215,0.0027513260566126322
87,arg23309268,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
87,earthoxx,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
6,arhen_stephen,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
31,ariadna10valen1,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
88,arko19370719,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
88,techeblog,0.0021079258010118043,0.0012594458438287153,1.269282785415687e-06,2.547542614930584e-68,0.002150537634408602,0.005519178562034537
89,armondoyou2,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
89,pittman_george,0.01011804384485666,0.006081324217344368,4.0807441551114334e-05,7.130840078684694e-38,0.010752688172043012,0.026992863675795155
90,arnaudbanner,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
90,omexom_official,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
91,arnoharris,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
91,logangoldiescot,0.0008431703204047217,0.0005037783375314861,1.2692827854156869e-07,4.4264462066371434e-83,0.0008602150537634409,0.00220729063997819
92,artemis7310,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
92,csilipig,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
22,aruhweza,0.00042158516020236085,0.019803435773595772,0.0,9.839800256853923e-08,0.03806819345529011,0.05829331278709081
41,arunabolaky,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
93,aryan11123,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
93,kaalicharan,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
55,asadh1,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
94,ashleybraun,0.00042158516020236085,0.00082436455232425,0.0,1.7161829442975239e-65,0.0015053763440860215,0.0027513260566126322
94,kochvsclean,0.002529510961214165,0.0015113350125944584,1.9039241781235304e-06,4.203772518796219e-65,0.0025806451612903226,0.00662339505927707
31,ashonfilme,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
95,asiimiredeborah,0.00042158516020236085,0.001889168765743073,0.0,1.5503856237928924e-49,0.0033691756272401434,0.0056799295531855774
95,pyeparfaisal,0.005902192242833052,0.003542191435768262,1.3200540968323144e-05,5.816833889078971e-49,0.006236559139784947,0.015694143359354585
96,astro_erik,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
96,id_aa_carmack,0.0012647554806070826,0.0007556675062972292,3.8078483562470603e-07,7.52962239123019e-77,0.0012903225806451613,0.003311126352385098
41,astrolabe_cat,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
31,asturianix98,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
33,at0mik_,0.00042158516020236085,0.0014513614009835673,0.0,2.5125702496167356e-54,0.0025806451612903226,0.0044535917224762505
97,atdcarshows,0.0012647554806070826,0.00033585222502099076,0.0,1.6772474860789393e-44,0.0006451612903225806,0.002245768995950654
97,autotestdrivers,0.002529510961214165,0.0005037783375314861,1.2692827854156869e-07,2.371986142269015e-44,0.0008602150537634409,0.003893631280787634
98,atsen_,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
98,consultcarpital,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
29,atubolton,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
